"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 22072298, SEN S/N: 22072298, LBL: Frogspot_Pressure)","Temp, °F (LGR S/N: 22072298, SEN S/N: 22072298, LBL: Frogspot_Temp)","Sensor Depth, meters (LGR S/N: )"
4347,09/25/24 07:50:00 PM,14.7099,76.181,0.175
4348,09/25/24 07:55:00 PM,14.7231,76.181,0.184
4349,09/25/24 08:00:00 PM,14.7226,76.006,0.183
4350,09/25/24 08:05:00 PM,14.7193,76.006,0.180
4351,09/25/24 08:10:00 PM,14.7138,75.832,0.176
4352,09/25/24 08:15:00 PM,14.7155,75.832,0.175
4353,09/25/24 08:20:00 PM,14.7138,75.832,0.174
4354,09/25/24 08:25:00 PM,14.7167,75.659,0.176
4355,09/25/24 08:30:00 PM,14.7200,75.659,0.178
4356,09/25/24 08:35:00 PM,14.7183,75.659,0.173
4357,09/25/24 08:40:00 PM,14.7178,75.484,0.175
4358,09/25/24 08:45:00 PM,14.7145,75.484,0.171
4359,09/25/24 08:50:00 PM,14.7261,75.484,0.181
4360,09/25/24 08:55:00 PM,14.7255,75.312,0.177
4361,09/25/24 09:00:00 PM,14.7273,75.312,0.180
4362,09/25/24 09:05:00 PM,14.7322,75.312,0.184
4363,09/25/24 09:10:00 PM,14.7334,75.139,0.184
4364,09/25/24 09:15:00 PM,14.7399,75.139,0.189
4365,09/25/24 09:20:00 PM,14.7334,75.139,0.182
4366,09/25/24 09:25:00 PM,14.7361,74.964,0.185
4367,09/25/24 09:30:00 PM,14.7379,74.964,0.186
4368,09/25/24 09:35:00 PM,14.7527,74.964,0.196
4369,09/25/24 09:40:00 PM,14.7471,74.791,0.193
4370,09/25/24 09:45:00 PM,14.7471,74.791,0.193
4371,09/25/24 09:50:00 PM,14.7538,74.791,0.198
4372,09/25/24 09:55:00 PM,14.7418,74.619,0.191
4373,09/25/24 10:00:00 PM,14.7583,74.619,0.203
4374,09/25/24 10:05:00 PM,14.7566,74.619,0.201
4375,09/25/24 10:10:00 PM,14.7566,74.619,0.200
4376,09/25/24 10:15:00 PM,14.7611,74.446,0.204
4377,09/25/24 10:20:00 PM,14.7577,74.446,0.201
4378,09/25/24 10:25:00 PM,14.7595,74.446,0.202
4379,09/25/24 10:30:00 PM,14.7556,74.271,0.200
4380,09/25/24 10:35:00 PM,14.7638,74.271,0.204
4381,09/25/24 10:40:00 PM,14.7524,74.271,0.198
4382,09/25/24 10:45:00 PM,14.7634,74.098,0.206
4383,09/25/24 10:50:00 PM,14.7585,74.098,0.202
4384,09/25/24 10:55:00 PM,14.7551,74.098,0.201
4385,09/25/24 11:00:00 PM,14.7518,74.098,0.200
4386,09/25/24 11:05:00 PM,14.7529,73.926,0.200
4387,09/25/24 11:10:00 PM,14.7496,73.926,0.198
4388,09/25/24 11:15:00 PM,14.7413,73.926,0.192
4389,09/25/24 11:20:00 PM,14.7458,73.753,0.195
4390,09/25/24 11:25:00 PM,14.7442,73.753,0.195
4391,09/25/24 11:30:00 PM,14.7458,73.753,0.196
4392,09/25/24 11:35:00 PM,14.7421,73.580,0.192
4393,09/25/24 11:40:00 PM,14.7403,73.580,0.191
4394,09/25/24 11:45:00 PM,14.7321,73.580,0.184
4395,09/25/24 11:50:00 PM,14.7283,73.407,0.182
4396,09/25/24 11:55:00 PM,14.7299,73.407,0.182
4397,09/26/24 12:00:00 AM,14.7332,73.407,0.185
4398,09/26/24 12:05:00 AM,14.7196,73.234,0.174
4399,09/26/24 12:10:00 AM,14.7129,73.234,0.170
4400,09/26/24 12:15:00 AM,14.7064,73.234,0.168
4401,09/26/24 12:20:00 AM,14.7064,73.234,0.168
4402,09/26/24 12:25:00 AM,14.7042,73.062,0.165
4403,09/26/24 12:30:00 AM,14.7074,73.062,0.166
4404,09/26/24 12:35:00 AM,14.7042,73.062,0.164
4405,09/26/24 12:40:00 AM,14.7036,72.891,0.165
4406,09/26/24 12:45:00 AM,14.7003,72.891,0.163
4407,09/26/24 12:50:00 AM,14.7003,72.891,0.162
4408,09/26/24 12:55:00 AM,14.6949,72.718,0.158
4409,09/26/24 01:00:00 AM,14.6965,72.718,0.159
4410,09/26/24 01:05:00 AM,14.6981,72.718,0.161
4411,09/26/24 01:10:00 AM,14.6916,72.718,0.156
4412,09/26/24 01:15:00 AM,14.6993,72.545,0.162
4413,09/26/24 01:20:00 AM,14.6928,72.545,0.158
4414,09/26/24 01:25:00 AM,14.6928,72.545,0.157
4415,09/26/24 01:30:00 AM,14.6955,72.372,0.160
4416,09/26/24 01:35:00 AM,14.6939,72.372,0.160
4417,09/26/24 01:40:00 AM,14.6939,72.372,0.159
4418,09/26/24 01:45:00 AM,14.6872,72.372,0.154
4419,09/26/24 01:50:00 AM,14.6884,72.199,0.158
4420,09/26/24 01:55:00 AM,14.6917,72.199,0.159
4421,09/26/24 02:00:00 AM,14.6868,72.199,0.156
4422,09/26/24 02:05:00 AM,14.6862,72.028,0.157
4423,09/26/24 02:10:00 AM,14.6912,72.028,0.161
4424,09/26/24 02:15:00 AM,14.6912,72.028,0.159
4425,09/26/24 02:20:00 AM,14.6929,72.028,0.162
4426,09/26/24 02:25:00 AM,14.6874,71.856,0.158
4427,09/26/24 02:30:00 AM,14.6923,71.856,0.163
4428,09/26/24 02:35:00 AM,14.6990,71.856,0.166
4429,09/26/24 02:40:00 AM,14.6951,71.683,0.162
4430,09/26/24 02:45:00 AM,14.7018,71.683,0.170
4431,09/26/24 02:50:00 AM,14.7002,71.683,0.167
4432,09/26/24 02:55:00 AM,14.7078,71.512,0.171
4433,09/26/24 03:00:00 AM,14.7029,71.512,0.168
4434,09/26/24 03:05:00 AM,14.7045,71.512,0.168
4435,09/26/24 03:10:00 AM,14.7023,71.339,0.167
4436,09/26/24 03:15:00 AM,14.7090,71.339,0.170
4437,09/26/24 03:20:00 AM,14.6974,71.339,0.163
4438,09/26/24 03:25:00 AM,14.7073,71.339,0.171
4439,09/26/24 03:30:00 AM,14.7035,71.168,0.167
4440,09/26/24 03:35:00 AM,14.7068,71.168,0.169
4441,09/26/24 03:40:00 AM,14.7019,71.168,0.167
4442,09/26/24 03:45:00 AM,14.6980,70.995,0.166
4443,09/26/24 03:50:00 AM,14.7047,70.995,0.171
4444,09/26/24 03:55:00 AM,14.6980,70.995,0.165
4445,09/26/24 04:00:00 AM,14.6991,70.824,0.165
4446,09/26/24 04:05:00 AM,14.7041,70.824,0.169
4447,09/26/24 04:10:00 AM,14.7041,70.824,0.170
4448,09/26/24 04:15:00 AM,14.6954,70.651,0.165
4449,09/26/24 04:20:00 AM,14.7070,70.651,0.174
4450,09/26/24 04:25:00 AM,14.6987,70.651,0.169
4451,09/26/24 04:30:00 AM,14.7015,70.480,0.169
4452,09/26/24 04:35:00 AM,14.7048,70.480,0.173
4453,09/26/24 04:40:00 AM,14.7009,70.308,0.168
4454,09/26/24 04:45:00 AM,14.7026,70.308,0.170
4455,09/26/24 04:50:00 AM,14.7076,70.308,0.172
4456,09/26/24 04:55:00 AM,14.7038,70.137,0.168
4457,09/26/24 05:00:00 AM,14.7020,70.137,0.166
4458,09/26/24 05:05:00 AM,14.7081,69.964,0.170
4459,09/26/24 05:10:00 AM,14.7049,69.964,0.167
4460,09/26/24 05:15:00 AM,14.7077,69.793,0.166
4461,09/26/24 05:20:00 AM,14.7160,69.793,0.172
4462,09/26/24 05:25:00 AM,14.7105,69.622,0.170
4463,09/26/24 05:30:00 AM,14.7105,69.622,0.169
4464,09/26/24 05:35:00 AM,14.7165,69.449,0.175
4465,09/26/24 05:40:00 AM,14.7132,69.449,0.170
4466,09/26/24 05:45:00 AM,14.7077,69.278,0.166
4467,09/26/24 05:50:00 AM,14.7126,69.278,0.171
4468,09/26/24 05:55:00 AM,14.7106,69.107,0.170
4469,09/26/24 06:00:00 AM,14.7171,69.107,0.173
4470,09/26/24 06:05:00 AM,14.7232,68.934,0.177
4471,09/26/24 06:10:00 AM,14.7100,68.934,0.166
4472,09/26/24 06:15:00 AM,14.7226,68.763,0.177
4473,09/26/24 06:20:00 AM,14.7293,68.763,0.179
4474,09/26/24 06:25:00 AM,14.7271,68.592,0.178
4475,09/26/24 06:30:00 AM,14.7271,68.592,0.176
4476,09/26/24 06:35:00 AM,14.7332,68.421,0.180
4477,09/26/24 06:40:00 AM,14.7366,68.421,0.180
4478,09/26/24 06:45:00 AM,14.7326,68.248,0.179
4479,09/26/24 06:50:00 AM,14.7344,68.248,0.179
4480,09/26/24 06:55:00 AM,14.7354,68.077,0.180
4481,09/26/24 07:00:00 AM,14.7354,68.077,0.180
4482,09/26/24 07:05:00 AM,14.7399,67.906,0.182
4483,09/26/24 07:10:00 AM,14.7448,67.906,0.186
4484,09/26/24 07:15:00 AM,14.7360,67.735,0.179
4485,09/26/24 07:20:00 AM,14.7393,67.735,0.182
4486,09/26/24 07:25:00 AM,14.7438,67.564,0.184
4487,09/26/24 07:30:00 AM,14.7454,67.564,0.181
4488,09/26/24 07:35:00 AM,14.7405,67.564,0.178
4489,09/26/24 07:40:00 AM,14.7367,67.392,0.176
4490,09/26/24 07:45:00 AM,14.7350,67.392,0.172
4491,09/26/24 07:50:00 AM,14.7416,67.392,0.177
4492,09/26/24 07:55:00 AM,14.7345,67.221,0.173
4493,09/26/24 08:00:00 AM,14.7411,67.221,0.177
4494,09/26/24 08:05:00 AM,14.7345,67.221,0.173
4495,09/26/24 08:10:00 AM,14.7245,67.221,0.166
4496,09/26/24 08:15:00 AM,14.7263,67.221,0.166
4497,09/26/24 08:20:00 AM,14.7279,67.221,0.168
4498,09/26/24 08:25:00 AM,14.7241,67.050,0.163
4499,09/26/24 08:30:00 AM,14.7158,67.050,0.157
4500,09/26/24 08:35:00 AM,14.7174,67.050,0.158
4501,09/26/24 08:40:00 AM,14.7091,67.050,0.152
4502,09/26/24 08:45:00 AM,14.7091,67.050,0.150
4503,09/26/24 08:50:00 AM,14.7125,67.050,0.153
4504,09/26/24 08:55:00 AM,14.7010,67.050,0.145
4505,09/26/24 09:00:00 AM,14.7042,67.050,0.148
4506,09/26/24 09:05:00 AM,14.6993,67.050,0.143
4507,09/26/24 09:10:00 AM,14.6977,67.050,0.144
4508,09/26/24 09:15:00 AM,14.6949,67.221,0.138
4509,09/26/24 09:20:00 AM,14.6981,67.221,0.141
4510,09/26/24 09:25:00 AM,14.6981,67.221,0.142
4511,09/26/24 09:30:00 AM,14.6949,67.221,0.139
4512,09/26/24 09:35:00 AM,14.6949,67.221,0.138
4513,09/26/24 09:40:00 AM,14.6922,67.392,0.135
4514,09/26/24 09:45:00 AM,14.6922,67.392,0.135
4515,09/26/24 09:50:00 AM,14.6971,67.392,0.137
4516,09/26/24 09:55:00 AM,14.7003,67.392,0.138
4517,09/26/24 10:00:00 AM,14.6944,67.564,0.135
4518,09/26/24 10:05:00 AM,14.6959,67.564,0.135
4519,09/26/24 10:10:00 AM,14.6975,67.564,0.134
4520,09/26/24 10:15:00 AM,14.6948,67.735,0.133
4521,09/26/24 10:20:00 AM,14.6981,67.735,0.135
4522,09/26/24 10:25:00 AM,14.6954,67.906,0.133
4523,09/26/24 10:30:00 AM,14.6936,67.906,0.132
4524,09/26/24 10:35:00 AM,14.6991,68.077,0.135
4525,09/26/24 10:40:00 AM,14.6958,68.077,0.134
4526,09/26/24 10:45:00 AM,14.6948,68.248,0.130
4527,09/26/24 10:50:00 AM,14.6930,68.248,0.128
4528,09/26/24 10:55:00 AM,14.6970,68.421,0.133
4529,09/26/24 11:00:00 AM,14.6986,68.421,0.133
4530,09/26/24 11:05:00 AM,14.6974,68.592,0.134
4531,09/26/24 11:10:00 AM,14.7013,68.763,0.136
4532,09/26/24 11:15:00 AM,14.7013,68.763,0.136
4533,09/26/24 11:20:00 AM,14.7033,68.934,0.138
4534,09/26/24 11:25:00 AM,14.7089,69.107,0.143
4535,09/26/24 11:30:00 AM,14.7122,69.107,0.148
4536,09/26/24 11:35:00 AM,14.7094,69.278,0.145
4537,09/26/24 11:40:00 AM,14.7199,69.449,0.153
4538,09/26/24 11:45:00 AM,14.7170,69.622,0.149
4539,09/26/24 11:50:00 AM,14.7274,69.793,0.159
4540,09/26/24 11:55:00 AM,14.7241,69.793,0.156
4541,09/26/24 12:00:00 PM,14.7296,69.964,0.160
4542,09/26/24 12:05:00 PM,14.7351,70.137,0.163
4543,09/26/24 12:10:00 PM,14.7355,70.308,0.163
4544,09/26/24 12:15:00 PM,14.7345,70.480,0.164
4545,09/26/24 12:20:00 PM,14.7399,70.651,0.170
4546,09/26/24 12:25:00 PM,14.7470,70.824,0.174
4547,09/26/24 12:30:00 PM,14.7377,70.995,0.170
4548,09/26/24 12:35:00 PM,14.7415,71.168,0.171
4549,09/26/24 12:40:00 PM,14.7502,71.339,0.177
4550,09/26/24 12:45:00 PM,14.7458,71.512,0.174
4551,09/26/24 12:50:00 PM,14.7529,71.683,0.182
4552,09/26/24 12:55:00 PM,14.7518,71.856,0.182
4553,09/26/24 01:00:00 PM,14.7490,72.028,0.180
4554,09/26/24 01:05:00 PM,14.7490,72.028,0.180
4555,09/26/24 01:10:00 PM,14.7479,72.199,0.180
4556,09/26/24 01:15:00 PM,14.7516,72.372,0.182
4557,09/26/24 01:20:00 PM,14.7473,72.545,0.180
4558,09/26/24 01:25:00 PM,14.7461,72.718,0.178
4559,09/26/24 01:30:00 PM,14.7450,72.891,0.177
4560,09/26/24 01:35:00 PM,14.7454,73.062,0.179
4561,09/26/24 01:40:00 PM,14.7377,73.234,0.173
4562,09/26/24 01:45:00 PM,14.7350,73.407,0.174
4563,09/26/24 01:50:00 PM,14.7350,73.407,0.176
4564,09/26/24 01:55:00 PM,14.7387,73.580,0.179
4565,09/26/24 02:00:00 PM,14.7326,73.753,0.175
4566,09/26/24 02:05:00 PM,14.7216,73.926,0.167
4567,09/26/24 02:10:00 PM,14.7303,74.098,0.173
4568,09/26/24 02:15:00 PM,14.7287,74.098,0.174
4569,09/26/24 02:20:00 PM,14.7193,74.271,0.167
4570,09/26/24 02:25:00 PM,14.7231,74.446,0.172
4571,09/26/24 02:30:00 PM,14.7186,74.619,0.169
4572,09/26/24 02:35:00 PM,14.7219,74.619,0.174
4573,09/26/24 02:40:00 PM,14.7158,74.791,0.170
4574,09/26/24 02:45:00 PM,14.7196,74.964,0.177
4575,09/26/24 02:50:00 PM,14.7229,74.964,0.178
4576,09/26/24 02:55:00 PM,14.7135,75.139,0.173
4577,09/26/24 03:00:00 PM,14.7206,75.312,0.181
4578,09/26/24 03:05:00 PM,14.7239,75.312,0.186
4579,09/26/24 03:10:00 PM,14.7178,75.484,0.180
4580,09/26/24 03:15:00 PM,14.7244,75.484,0.184
4581,09/26/24 03:20:00 PM,14.7216,75.659,0.184
4582,09/26/24 03:25:00 PM,14.7254,75.832,0.188
4583,09/26/24 03:30:00 PM,14.7254,75.832,0.186
4584,09/26/24 03:35:00 PM,14.7276,76.006,0.187
4585,09/26/24 03:40:00 PM,14.7292,76.006,0.186
4586,09/26/24 03:45:00 PM,14.7309,76.006,0.184
4587,09/26/24 03:50:00 PM,14.7281,76.181,0.181
4588,09/26/24 03:55:00 PM,14.7297,76.181,0.179
4589,09/26/24 04:00:00 PM,14.7368,76.354,0.181
4590,09/26/24 04:05:00 PM,14.7286,76.354,0.172
4591,09/26/24 04:10:00 PM,14.7274,76.528,0.171
4592,09/26/24 04:15:00 PM,14.7258,76.528,0.170
4593,09/26/24 04:20:00 PM,14.7258,76.528,0.170
4594,09/26/24 04:25:00 PM,14.7213,76.703,0.167
4595,09/26/24 04:30:00 PM,14.7247,76.703,0.169
4596,09/26/24 04:35:00 PM,14.7147,76.703,0.164
4597,09/26/24 04:40:00 PM,14.7213,76.703,0.169
4598,09/26/24 04:45:00 PM,14.7119,76.876,0.160
4599,09/26/24 04:50:00 PM,14.7184,76.876,0.167
4600,09/26/24 04:55:00 PM,14.7202,76.876,0.168
4601,09/26/24 05:00:00 PM,14.7235,76.876,0.171
4602,09/26/24 05:05:00 PM,14.7135,76.876,0.164
4603,09/26/24 05:10:00 PM,14.7202,76.876,0.169
4604,09/26/24 05:15:00 PM,14.7202,76.876,0.170
4605,09/26/24 05:20:00 PM,14.7239,77.050,0.173
4606,09/26/24 05:25:00 PM,14.7141,77.050,0.165
4607,09/26/24 05:30:00 PM,14.7206,77.050,0.172
4608,09/26/24 05:35:00 PM,14.7255,77.050,0.174
4609,09/26/24 05:40:00 PM,14.7223,77.050,0.174
4610,09/26/24 05:45:00 PM,14.7223,77.050,0.172
4611,09/26/24 05:50:00 PM,14.7273,77.050,0.176
4612,09/26/24 05:55:00 PM,14.7255,77.050,0.175
4613,09/26/24 06:00:00 PM,14.7339,77.050,0.183
4614,09/26/24 06:05:00 PM,14.7306,77.050,0.180
4615,09/26/24 06:10:00 PM,14.7289,77.050,0.178
4616,09/26/24 06:15:00 PM,14.7371,77.050,0.184
4617,09/26/24 06:20:00 PM,14.7355,77.050,0.183
4618,09/26/24 06:25:00 PM,14.7339,77.050,0.183
4619,09/26/24 06:30:00 PM,14.7367,76.876,0.182
4620,09/26/24 06:35:00 PM,14.7400,76.876,0.185
4621,09/26/24 06:40:00 PM,14.7400,76.876,0.185
4622,09/26/24 06:45:00 PM,14.7499,76.876,0.189
4623,09/26/24 06:50:00 PM,14.7483,76.876,0.190
4624,09/26/24 06:55:00 PM,14.7432,76.876,0.186
4625,09/26/24 07:00:00 PM,14.7345,76.703,0.180
4626,09/26/24 07:05:00 PM,14.7461,76.703,0.186
4627,09/26/24 07:10:00 PM,14.7345,76.703,0.180
4628,09/26/24 07:15:00 PM,14.7395,76.703,0.183
4629,09/26/24 07:20:00 PM,14.7324,76.528,0.179
4630,09/26/24 07:25:00 PM,14.7390,76.528,0.183
4631,09/26/24 07:30:00 PM,14.7308,76.528,0.177
4632,09/26/24 07:35:00 PM,14.7290,76.528,0.177
4633,09/26/24 07:40:00 PM,14.7302,76.354,0.177
4634,09/26/24 07:45:00 PM,14.7270,76.354,0.176
4635,09/26/24 07:50:00 PM,14.7384,76.354,0.183
4636,09/26/24 07:55:00 PM,14.7297,76.181,0.176
4637,09/26/24 08:00:00 PM,14.7364,76.181,0.180
4638,09/26/24 08:05:00 PM,14.7380,76.181,0.182
4639,09/26/24 08:10:00 PM,14.7479,76.181,0.188
4640,09/26/24 08:15:00 PM,14.7425,76.006,0.184
4641,09/26/24 08:20:00 PM,14.7425,76.006,0.183
4642,09/26/24 08:25:00 PM,14.7524,76.006,0.190
4643,09/26/24 08:30:00 PM,14.7585,75.832,0.194
4644,09/26/24 08:35:00 PM,14.7585,75.832,0.194
4645,09/26/24 08:40:00 PM,14.7667,75.832,0.200
4646,09/26/24 08:45:00 PM,14.7646,75.659,0.198
4647,09/26/24 08:50:00 PM,14.7679,75.659,0.200
4648,09/26/24 08:55:00 PM,14.7663,75.659,0.196
4649,09/26/24 09:00:00 PM,14.7724,75.484,0.200
4650,09/26/24 09:05:00 PM,14.7708,75.484,0.201
4651,09/26/24 09:10:00 PM,14.7675,75.484,0.198
4652,09/26/24 09:15:00 PM,14.7708,75.484,0.198
4653,09/26/24 09:20:00 PM,14.7735,75.312,0.201
4654,09/26/24 09:25:00 PM,14.7883,75.312,0.210
4655,09/26/24 09:30:00 PM,14.7818,75.312,0.207
4656,09/26/24 09:35:00 PM,14.7730,75.139,0.200
4657,09/26/24 09:40:00 PM,14.7780,75.139,0.202
4658,09/26/24 09:45:00 PM,14.7830,75.139,0.206
4659,09/26/24 09:50:00 PM,14.7791,74.964,0.202
4660,09/26/24 09:55:00 PM,14.7808,74.964,0.204
4661,09/26/24 10:00:00 PM,14.7873,74.964,0.208
4662,09/26/24 10:05:00 PM,14.7802,74.791,0.203
4663,09/26/24 10:10:00 PM,14.7802,74.791,0.203
4664,09/26/24 10:15:00 PM,14.7885,74.791,0.209
4665,09/26/24 10:20:00 PM,14.7731,74.619,0.197
4666,09/26/24 10:25:00 PM,14.7748,74.619,0.200
4667,09/26/24 10:30:00 PM,14.7780,74.619,0.201
4668,09/26/24 10:35:00 PM,14.7798,74.619,0.205
4669,09/26/24 10:40:00 PM,14.7709,74.446,0.197
4670,09/26/24 10:45:00 PM,14.7776,74.446,0.203
4671,09/26/24 10:50:00 PM,14.7709,74.446,0.196
4672,09/26/24 10:55:00 PM,14.7738,74.271,0.201
4673,09/26/24 11:00:00 PM,14.7656,74.271,0.194
4674,09/26/24 11:05:00 PM,14.7556,74.271,0.187
4675,09/26/24 11:10:00 PM,14.7634,74.098,0.193
4676,09/26/24 11:15:00 PM,14.7567,74.098,0.187
4677,09/26/24 11:20:00 PM,14.7469,74.098,0.181
4678,09/26/24 11:25:00 PM,14.7402,74.098,0.177
4679,09/26/24 11:30:00 PM,14.7447,73.926,0.180
4680,09/26/24 11:35:00 PM,14.7398,73.926,0.179
4681,09/26/24 11:40:00 PM,14.7447,73.926,0.180
4682,09/26/24 11:45:00 PM,14.7376,73.753,0.178
4683,09/26/24 11:50:00 PM,14.7326,73.753,0.174
4684,09/26/24 11:55:00 PM,14.7309,73.753,0.173
4685,09/27/24 12:00:00 AM,14.7244,73.753,0.169
4686,09/27/24 12:05:00 AM,14.7321,73.580,0.173
4687,09/27/24 12:10:00 AM,14.7289,73.580,0.173
4688,09/27/24 12:15:00 AM,14.7271,73.580,0.170
4689,09/27/24 12:20:00 AM,14.7184,73.407,0.165
4690,09/27/24 12:25:00 AM,14.7151,73.407,0.162
4691,09/27/24 12:30:00 AM,14.7200,73.407,0.168
4692,09/27/24 12:35:00 AM,14.7200,73.407,0.170
4693,09/27/24 12:40:00 AM,14.7163,73.234,0.167
4694,09/27/24 12:45:00 AM,14.7080,73.234,0.160
4695,09/27/24 12:50:00 AM,14.7145,73.234,0.164
4696,09/27/24 12:55:00 AM,14.7074,73.062,0.161
4697,09/27/24 01:00:00 AM,14.7074,73.062,0.161
4698,09/27/24 01:05:00 AM,14.7157,73.062,0.165
4699,09/27/24 01:10:00 AM,14.7190,73.062,0.169
4700,09/27/24 01:15:00 AM,14.7152,72.891,0.166
4701,09/27/24 01:20:00 AM,14.7168,72.891,0.168
4702,09/27/24 01:25:00 AM,14.7218,72.891,0.170
4703,09/27/24 01:30:00 AM,14.7197,72.718,0.171
4704,09/27/24 01:35:00 AM,14.7164,72.718,0.169
4705,09/27/24 01:40:00 AM,14.7197,72.718,0.171
4706,09/27/24 01:45:00 AM,14.7225,72.545,0.172
4707,09/27/24 01:50:00 AM,14.7241,72.545,0.174
4708,09/27/24 01:55:00 AM,14.7274,72.545,0.177
4709,09/27/24 02:00:00 AM,14.7290,72.545,0.178
4710,09/27/24 02:05:00 AM,14.7241,72.545,0.176
4711,09/27/24 02:10:00 AM,14.7203,72.372,0.172
4712,09/27/24 02:15:00 AM,14.7319,72.372,0.177
4713,09/27/24 02:20:00 AM,14.7219,72.372,0.171
4714,09/27/24 02:25:00 AM,14.7302,72.372,0.178
4715,09/27/24 02:30:00 AM,14.7215,72.199,0.172
4716,09/27/24 02:35:00 AM,14.7313,72.199,0.179
4717,09/27/24 02:40:00 AM,14.7264,72.199,0.177
4718,09/27/24 02:45:00 AM,14.7248,72.199,0.173
4719,09/27/24 02:50:00 AM,14.7242,72.028,0.173
4720,09/27/24 02:55:00 AM,14.7292,72.028,0.177
4721,09/27/24 03:00:00 AM,14.7276,72.028,0.176
4722,09/27/24 03:05:00 AM,14.7374,72.028,0.184
4723,09/27/24 03:10:00 AM,14.7337,71.856,0.182
4724,09/27/24 03:15:00 AM,14.7402,71.856,0.185
4725,09/27/24 03:20:00 AM,14.7435,71.856,0.189
4726,09/27/24 03:25:00 AM,14.7337,71.856,0.181
4727,09/27/24 03:30:00 AM,14.7398,71.683,0.184
4728,09/27/24 03:35:00 AM,14.7380,71.683,0.184
4729,09/27/24 03:40:00 AM,14.7348,71.683,0.184
4730,09/27/24 03:45:00 AM,14.7376,71.512,0.185
4731,09/27/24 03:50:00 AM,14.7326,71.512,0.179
4732,09/27/24 03:55:00 AM,14.7342,71.512,0.181
4733,09/27/24 04:00:00 AM,14.7370,71.339,0.182
4734,09/27/24 04:05:00 AM,14.7338,71.339,0.181
4735,09/27/24 04:10:00 AM,14.7348,71.168,0.182
4736,09/27/24 04:15:00 AM,14.7366,71.168,0.185
4737,09/27/24 04:20:00 AM,14.7399,71.168,0.186
4738,09/27/24 04:25:00 AM,14.7295,70.995,0.177
4739,09/27/24 04:30:00 AM,14.7409,70.995,0.186
4740,09/27/24 04:35:00 AM,14.7245,70.995,0.175
4741,09/27/24 04:40:00 AM,14.7223,70.824,0.173
4742,09/27/24 04:45:00 AM,14.7223,70.824,0.174
4743,09/27/24 04:50:00 AM,14.7223,70.824,0.175
4744,09/27/24 04:55:00 AM,14.7300,70.651,0.179
4745,09/27/24 05:00:00 AM,14.7251,70.651,0.176
4746,09/27/24 05:05:00 AM,14.7295,70.480,0.180
4747,09/27/24 05:10:00 AM,14.7131,70.480,0.168
4748,09/27/24 05:15:00 AM,14.7263,70.480,0.176
4749,09/27/24 05:20:00 AM,14.7257,70.308,0.175
4750,09/27/24 05:25:00 AM,14.7223,70.308,0.172
4751,09/27/24 05:30:00 AM,14.7202,70.137,0.171
4752,09/27/24 05:35:00 AM,14.7235,70.137,0.173
4753,09/27/24 05:40:00 AM,14.7164,69.964,0.168
4754,09/27/24 05:45:00 AM,14.7263,69.964,0.174
4755,09/27/24 05:50:00 AM,14.7247,69.964,0.173
4756,09/27/24 05:55:00 AM,14.7308,69.793,0.178
4757,09/27/24 06:00:00 AM,14.7274,69.793,0.173
4758,09/27/24 06:05:00 AM,14.7302,69.622,0.175
4759,09/27/24 06:10:00 AM,14.7402,69.622,0.184
4760,09/27/24 06:15:00 AM,14.7313,69.449,0.176
4761,09/27/24 06:20:00 AM,14.7363,69.449,0.179
4762,09/27/24 06:25:00 AM,14.7457,69.278,0.183
4763,09/27/24 06:30:00 AM,14.7374,69.278,0.176
4764,09/27/24 06:35:00 AM,14.7451,69.107,0.184
4765,09/27/24 06:40:00 AM,14.7419,69.107,0.181
4766,09/27/24 06:45:00 AM,14.7512,68.934,0.188
4767,09/27/24 06:50:00 AM,14.7496,68.934,0.186
4768,09/27/24 06:55:00 AM,14.7540,68.763,0.189
4769,09/27/24 07:00:00 AM,14.7606,68.763,0.193
4770,09/27/24 07:05:00 AM,14.7551,68.592,0.190
4771,09/27/24 07:10:00 AM,14.7551,68.592,0.188
4772,09/27/24 07:15:00 AM,14.7569,68.592,0.190
4773,09/27/24 07:20:00 AM,14.7514,68.421,0.188
4774,09/27/24 07:25:00 AM,14.7514,68.421,0.187
4775,09/27/24 07:30:00 AM,14.7480,68.421,0.183
4776,09/27/24 07:35:00 AM,14.7360,68.248,0.176
4777,09/27/24 07:40:00 AM,14.7344,68.248,0.174
4778,09/27/24 07:45:00 AM,14.7376,68.248,0.175
4779,09/27/24 07:50:00 AM,14.7393,68.248,0.176
4780,09/27/24 07:55:00 AM,14.7387,68.077,0.176
4781,09/27/24 08:00:00 AM,14.7322,68.077,0.172
4782,09/27/24 08:05:00 AM,14.7271,68.077,0.166
4783,09/27/24 08:10:00 AM,14.7255,68.077,0.165
4784,09/27/24 08:15:00 AM,14.7289,68.077,0.167
4785,09/27/24 08:20:00 AM,14.7283,67.906,0.167
4786,09/27/24 08:25:00 AM,14.7218,67.906,0.163
4787,09/27/24 08:30:00 AM,14.7200,67.906,0.160
4788,09/27/24 08:35:00 AM,14.7234,67.906,0.164
4789,09/27/24 08:40:00 AM,14.7184,67.906,0.159
4790,09/27/24 08:45:00 AM,14.7267,67.906,0.165
4791,09/27/24 08:50:00 AM,14.7218,67.906,0.159
4792,09/27/24 08:55:00 AM,14.7234,67.906,0.160
4793,09/27/24 09:00:00 AM,14.7250,67.906,0.163
